songinfo,lyrics,year
COBRA STARSHIP - GOOD GIRLS GO BAD LYRICS,"I make them good girls go bad I make them good girls go Good girls go bad (Good girls go bad)  I know your type (your type) Youre Daddys little girl Just take a bite, (one bite) Let me shake up your world  Cause just one night couldnt be so wrong Im gonna make you lose control  She was so shy Til I drove her wild  I make them good girls go bad I make them good girls go bad You were hangin in the corner With your five best friends You heard that I was trouble But you couldnt resist I make them good girls go bad I make them good girls go Good girls go bad  I know your type (your type) Boy, youre dangerous Yeah, youre that guy (that guy) Id be stupid to trust  But just one night couldnt be so wrong You make me wanna lose control  She was so shy Til I drove her wild  I make them good girls go bad I make them good girls go bad I was hangin in the corner With my five best friends I heard that you were trouble But I couldnt resist I make them good girls go bad I make them good girls go Good girls go bad  Oh, she got a way With the boys in the place Treat em like they dont stand a chance And he got a way With the girls in the back Actin like they too hot to dance  Yeah, she got a way With the boys in the place Treat em like they dont stand a chance And he got a way With the girls in the back Actin like they too hot to dance  I make them good girls go bad (They dont stand a chance) I make them good girls go The good girls go bad, yeah Good girls go bad I was hanging in the corner With my five best friends I thought that you were trouble But I couldnt resist I make them good girls go bad I make them good girls go bad I make them good girls go Good girls go bad Good girls go bad Good girls go",2009
JAY-Z - 03 BONNIE & CLYDE LYRICS,"Uhh uhh uhh You ready B? Lets go get em  Look for me, Young B Cruisin down the westside highway Doing what we like to do our way Eyes behind shades, this necklace the reason All of my dates been blind dates But today I got my thoroughest girl with me Im mashin the gas, shes grabbin the wheel Its true to the heart  She rides with me, the new Bobby and Whitney Only time we dont speak is during Sex and the City She gets Carrie fever but soon as the show is over Shes right back to being my soldier Cause mamis a rider and Im a roller Put us together, how they gon stop both us? What ever she lacks, Im right over her shoulder When Im off track mami is keepin me focused So lets lock this down like its supposed to be The 03 Bonnie and Clyde, Hov and B  All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend) All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend)  The problem is, you dudes treat the one that you lovin With the same respect that you treat the one that you humpin Now they bout nothin if ever you mad about somethin It wont be that, oh no, it wont be that I dont be at places where we comfy at With no be-atch, oh no, you wont see that And no, I aint perfect, nobody walkin this earths surface is But girlfriend, work with the kid  I keep you workin at Hermes, Birkin bag Manolo Blahnik, Timbs, aviator lens 600 drops, Mercedes Benz The only time you wear Burberry to swim And I dont have to worry, only worry is him She do anything necessary for him And I do anything necessary for her So dont let the necessary occur, yep  All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend) All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend)  Talk to em B, if I was your girlfriend Ill be there for you, if somebody hurts you Even if its somebody was me Yeah, break it down for em Sometimes I trip on how happy we couldve been And so I put this on my life Nobody or nothing will ever come between us  And I promise Ill give my life All of my trust if you was my boyfriend Put this on my life The air that I breathe in, all that I believe in I promise Ill give my life All of my trust if you was my boyfriend  All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend) All I need in this life of sin, is me and my girlfriend (Me and my girlfriend) Down the ride till the very end, its me and my boyfriend (Me and my boyfriend)",2003
YOUNG JEEZY FEAT. - SOUL SURVIVOR (FEATURING AKON) LYRICS,"Convict, Akon and Young Jeezy<br /> Tryin to take it easy<br /> Only way to go<br /> And so, lets get it<br /> <br /> But if you lookin for me Ill be on the block<br /> With my thang cocked possibly sittin on a drop now<br /> Cause Im a rida, yeah<br /> Im just a Soul Survivor, yeah<br /> <br /> Cause everybody know the game dont stop<br /> Tryin to make it to the top for your ass get popped now<br /> If you a rida, yeah<br /> Or just a Soul Survivor, yeah<br /> <br /> Lets get it, I cant sleep, we livin in hell, yeah<br /> First they, give us the work then they throw us in jail, ayy<br /> Road trip ya, Im trafficin in the white<br /> Please Lord, dont let me go to jail tonight, yeah<br /> <br /> Who me? Im a Soul Survivor<br /> Ask about em in the street, the boy Jeezy a rida<br /> A hundred grand on my wrist, yeah, life sucks<br /> Fuck the club, dawg, I rather count a million bucks, ayy<br /> <br /> If you lookin for me Ill be on the block<br /> With my thang cocked possibly sittin on a drop now<br /> Cause Im a rida, yeah<br /> Im just a Soul Survivor, yeah<br /> <br /> Cause everybody know the game dont stop<br /> Tryin to make it to the top for your ass get popped now<br /> If you a rida, yeah<br /> Or just a Soul Survivor, yeah<br /> <br /> Another day, another dolla, same block<br /> Same nigga, same part, same green<br /> I guess we got the same dreams, ayy<br /> Or is it the same nightmares?<br /> <br /> We let the Thugs do it for us, we dont cry tears, thats right<br /> Real niggaz dont budge<br /> When Mail Man got his time he shot birds at the judge, yeah<br /> Im knee deep in the game<br /> <br /> So when its time to read up, Im knee deep in the caine, damn<br /> Real talk, look, Im tellin you mayne<br /> If you get jammed up dont mention my name<br /> Forgive me Lord, I know I aint livin right<br /> <br /> Gotta feed the block, niggaz starvin, they got appetites, ayy<br /> And this is everyday, it never gets old<br /> Thought I was a juvenile stuck to the G-Code, yeah<br /> This aint a rap song, nigga this is my life<br /> And if the hood was a battlefield then Id earn stripes, yeah<br /> <br /> If you lookin for me Ill be on the block<br /> With my thang cocked possibly sittin on a drop now<br /> Cause Im a rida, yeah<br /> Im just a Soul Survivor, yeah<br /> <br /> Cause everybody know the game dont stop<br /> Tryin to make it to the top for your ass get popped now<br /> If you a rida, yeah<br /> Or just a Soul Survivor, yeah<br /> <br /> Gotta watch your every move cause them eyes be on you<br /> Gotta drive real cool when them pis be on you<br /> Just because we stack paper and we ball outrageous<br /> Them alphabet boards gotta us under surveillance, ayy<br /> <br /> Lock downs, they lock us in cages<br /> The same nigga thats a star when you put em on stages<br /> I aint cheat, played the hand I was dealt<br /> Tried to tax the grand pearl when I got it myself<br /> <br /> Lets get it, no nuts, no glory<br /> My biography, you damn right, the true story, yeah<br /> Set the city on fire and I didnt even try<br /> Run these streets all day, I can sleep when I die, ayy<br /> <br /> Cause if you lookin for me you you can find me<br /> On the block disobeyin the law<br /> A real G, thoroughbred from the streets<br /> Pants saggin with my gun in my draws<br /> <br /> Just to keep on movin now<br /> Just to keep on movin now<br /> Just to keep on movin now<br /> Just to keep on movin now<br /> <br /> But if you lookin for me Ill be on the block<br /> With my thang cocked possibly sittin on a drop now<br /> Cause Im a rida, yeah<br /> Im just a Soul Survivor, yeah<br /> <br /> Cause everybody know the game dont stop<br /> Tryin to make it to the top for your ass get popped now<br /> If you a rida, yeah<br /> Or just a Soul Survivor, yeah<br /> <br /> If you lookin for me Ill be on the block<br /> With my thang cocked possibly sittin on a drop now<br /> Cause Im a rida, yeah<br /> Im just a Soul Survivor, yeah<br /> <br /> Cause everybody know the game dont stop<br /> Tryin to make it to the top for your ass get popped now<br /> If you a rida, yeah<br /> Or just a Soul Survivor, yeah",2006
CHINGY - RIGHT THURR LYRICS,"Uh, hey dirty (What) Look at that girl right thurr (Oh) She make me say Ooh, ooh (Yea) Ooh, ooh (Hey) Do what you do (Cmon boy) I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr (Down your hurr) I like the way you do that right thurr (Right thurr)  Lick your lips when your talkin that make me sturr (Make me sturr) I like the way you look in them pants, said ya fine (Fine) Your momma a quarter piece, she far from a dime (Dime) The type of girl thatll getcha up and go make you grind (Grind) Im thinkin bout snatchin her up, dirty, makin her mine  Look at her hips (What?) Look at her legs, aint she stacked? (Stacked) I sure wouldnt mind hittin that from the back (Back)  I like it when I touch it cuz she moan a lil bit Jeans saggin so I can see her thong lil bit I know your grown a lil bit, twenty years old, you legal Dont trip off my people, just hop in the Regal I swooped on her like an eagle swoopin down on its pray I know your popular, but you gonbe famous today I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr (Down your hurr) I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr) I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr (Down your hurr) I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr) She be stoppin in Frontenac  Just look at her front to back Man she so stacked and she know that I want that  Her man, hes so whack, girl can I taste yo khaki For three hundred to strip, like buyin a throwback She stayin the club (Club) I can be seein she got it honest In real life girl remind me of Pocahontas She be at events (Yea) So Im impressed when she pass (Yea) All the high rollin cats wanna pay for that (Aah) Aint no half steppin (Steppin) Strapped wit a nice weapon (Weapon)  Trick, its against the law for her to move them hips If you ever seen her dirty, your mouth gon drop Worldwide fools probably tell you this off tops I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr (Down your hurr) I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr) I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr  (Down your hurr)  I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr) I like it when she doin that (Cmon) Plus I like it when she bring it back (Ooh) (Say it) Ooh  (Uh huh) Ooh, ooh, ooh (Uh huh) Do what you do (Woo) I like it when she doin that (Aah) (Cmon) Plus I like it when she bring it back (Say it)  Ooh (Uh huh) Ooh, ooh, ooh (Uh huh) Do what you do (Woo) Gimme what you go for a pork chop (Uh) She threw it at me like I was a short stop (Uh) Twerkin in a phatty girl halter top  Then she back it for me and let it drop (Drop) Make it hop (Boing)  Like a bunny (Bunny) Girl can I touch you where its sunny Or a purse and make you give her some money She should pose for Sports Illustrated Its like a picture perfect site When she pass all the other girls hate it  (But I) I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr  (Down your hurr) I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr) I like the way you do that right thurr (Right thurr) Swing your hips when your walkin, let down your hurr (Down your hurr) I like the way you do that right thurr (Right thurr) Lick your lips when your talkin that make me sturr (Make me sturr)  I like that (Uh huh) I like that (Uh huh) I like that (Uh huh) I like that (Track stars) Ooh, ooh, ooh, ooh Do what you do I like that (Yea) I like that (Yea) I like that (Yea) I like that (Chingy) Ooh, ooh, ooh, ooh Do what you do",2003
MISSY 'MISDEMEANOR' ELLIOTT - GET UR FREAK ON LYRICS,"Missy Misdemeanor Elliott Miscellaneous Get Ur Freak On   hit me, hit me   gimme some new shit   gimme some new shit   gimme some new shit   gimme some new shit    [Missy]  Missy be puttin it down   Im the hottest round   Ill told yall mutha (skurt)   Yall can stop me now   Listen to me now   Im lastin twenty rounds   And if you want me (people)   Then come and get me now (bounce)   Is you with me now (bounce)   The biggie biggie bounce (bounce)   I kno you dig the way i sw..sw...switched ma style   (Holla) People sing around   Now people gather round   Now people jump around    [Chorus]  Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcha Getcha Getcha Getcha Getcha freak on   [2x]   [Missy]  (is that yo chik..)   People you know   Me and Timbaland been hot since twenty years ago   What da dilly yo   Now what da drilly yo   If you wanna battle me then (people) lemme know   (Holla) Got the feeling son   Lemme throw you some   People here I come   Now sweat me when im done   We got the radio shook like we got a gun    [Chorus]  Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcha Getcha Getcha Getcha Getcha freak on   [2x]   [Missy]  Quiet !!!   Shh, hush yo mouth   Silence when I, spit it out   In yo face   Open yo mouth, Give you a taste   (Holla) Aint no stoppin me   Copywritten so, dont copy me   Yall do it, sloppily   And yall cant come, close to me (yes)   I know you feel me now (yes)   I know you hear me loud (yes)   I scream it loud and proud (yes)   Missy gon blow it down (yes)   People gon play me now (yes)   In and outa town (yes)   Cuz im the best around (yes)   With the crazy style (go)    [Chorus]  Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcho freak on..(go)   Getcha Getcha Getcha Getcha Getcha freak on   [2x]",2001
KANYE WEST FEAT. JAMIE FOXX - GOLD DIGGER LYRICS,"She take my money, when Im in need Yeah shes a triflin friend indeed Oh, shes a gold digger, way over town That digs on me (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down  (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down Cutie the bomb, met her at a beauty salon With a baby Louis Vuitton under her underarm  She said I can tell you rock, I can tell by your charm  Far as girls you got a flock, I can tell by your charm and your arm But Im looking for the one, have you seen her? My psychic told me shell have a ass like Serena  Trina, Jennifer Lopez, four kids And I gotta take all they bad asses to showbiz?  Ok, get your kids but then they got their friends I pulled up in the Benz, they all got up in  We all went to din and then I had to pay If you fucking with this girl then you better be paid You know why? It take too much to touch her  From what I heard she got a baby by Busta  My best friend say she use to fuck with Usher I dont care what none of yall say, I still love her (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas  (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down 18 years, 18 years She got one of your kids, got you for 18 years I know somebody paying child support for one of his kids His baby mommas car and crib is bigger than his You will see him on TV any given Sunday Win the Super Bowl and drive off in a Hyundai She was supposed to buy your shorty Tyco with your money She went to the doctor got lipo with your money She walking around looking like Michael with your money Shouldve got that insured, Geico for your money If you aint no punk, holla, We want prenup! We want prenup! (Yeah!) Its something that you need to have Cause when she leave your ass she gonna leave with half 18 years, 18 years And on the 18th birthday he found out it wasnt his?! (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas (She give me money) Now I aint saying she a gold digger (When Im in need) But she aint messing with no broke niggas (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down (I gotta leave) Get down girl, go head, get down Now I aint saying you a gold digger, you got needs You dont want a dude to smoke but he cant buy weed You go out to eat and he cant pay, yall cant leave Theres dishes in the back, he gotta roll up ya sleeves But while yall washing watch him He gone make it into a Benz out of that Datsun He got that ambition baby look in his eyes This week he mopping floors next week its the fries So stick by his side I know theres dudes balling and yeah thats nice And they gonna keep calling and trying but you stay right girl And when you get on he leave your ass for a white girl Lemme hear that back",2005
THE BLACK EYED PEAS - BOOM BOOM POW LYRICS,"Gotta get-get, gotta get-get Gotta get-get, gotta g-g-g-get-get-get, get-get  Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get  Boom boom boom, now Boom boom boom, now Boom boom pow Boom boom  Yo, I got that hit that beat the block You can get that bass overload I got the that rock and roll That future flow  That digital spit Next level visual shit I got that boom boom pow How the beat bang, boom boom pow  I like that boom boom pow Them chickens jackin my style They try copy my swagger Im on that next shit now  Im so 3008 You so 2000 and late I got that boom, boom, boom That future boom, boom, boom Let me get it now  Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get  Boom boom boom, now Boom boom boom, now Boom boom pow Boom boom pow  Im on the supersonic boom Yall hear the spaceship zoom When, when I step inside the room Them girls go ape-shit, uh  Yall stuck on Super 8 shit That low-fi stupid 8 bit Im on that HD flat This beat go boom boom bap  Im a beast when you turn me on Into the future cybertron Harder, faster, better, stronger Sexy ladies extra longer  Cause we got the beat that bounce We got the beat that pound We got the beat that 808 That the boom, boom in your town  People in the place If you wanna get down Put your hands in the air Will.i.am drop the beat now  Yup, yup I be rockin them beats, yup, yup I be rockin them beats, y-y-yup, yup  Here we go, here we go, satellite radio Yall gettin hit with boom boom Beats so big Im steppin on leprechauns Shittin on yall with the boom boom  Shittin on yall you with the boom boom Shittin on yall you with the  This beat be bumpin, bumpin This beat go boom, boom  Let the beat rock Let the beat rock Let the beat rock  This beat be bumpin, bumpin This beat go boom, boom  I like that boom boom pow Them chickens jackin my style They try copy my swagger Im on that next shit now  Im so 3008 You so 2000 and late I got that boom boom boom That future boom boom boom Let me get it now  Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get Boom boom boom, gotta get-get  Boom boom boom, now Boom boom boom, now Boom boom pow Boom boom pow  Let the beat rock (Let the beat rock) Let the beat rock (Let the beat) Let the beat (Let the beat rock, rock, rock, rock)",2009
LFO - GIRL ON TV LYRICS,"Ooh, yeah yeah, Im wishin on a fallin star Wonderin where you are, I wish  Wish for you on a falling star, wondering where you are Do I ever cross your mind in the warm sunshine? Shes from the City of Angels like Betty Davis, James Dean, and Gable Never know what she means to me, I fell for the girl thats on TV  Met her at a counter affair She wore a green dress and everybody was there Felt out of place Till she looked into my eyes  Shook your hand around 9 p.m. And Im never gonna be the same again Never had to be on a movie screen To be the leading lady in all my dreams  Shooby-doo-wop and scobby snacks, met a fly girl and I cant relax The only problem is shes a movie star, oh My friends, they wont believe me if they could only see me At the risk of soundin cheesy, I think I fell for the girl on TV  Wish for you on a falling star, wondering where you are Do I ever cross your mind in the warm sunshine? Shes from the City of Angels like Betty Davis, James Dean, and Gable Never know what she means to me, I fell for the girl thats on TV  Everybody knows her name I wanna take a picture and theyre glad she came But I just wanna be there when shes down, down (Be there when shes down)  I dont want her autograph I just wanna call her up and make her laugh Never had to be on a movie screen To be the leading lady in all my dreams  Shooby doo-wap and scooby snacks, I met a fly girl and I cant relax The only problem is shes a movie star, oh My friends, they wont believe me if they could only see me At the risk of soundin cheezy, I think, I fell for the girl on TV  Wish for you on a falling star, wondering where you are Do I ever cross your mind in the warm sunshine? Shes from the City of Angels like Betty Davis, James Dean and Gable Never know what she means to me, I fell for the girl thats on TV  (Wish for you on a falling star) Im wishing on a star and Im wonderin where you are (Wondering where you are) Do I cross your mind in the warm sunshine?  Yeah, so I wish for you on a bright shining star Every where I look, there you are, there you are Its the girl in the green dress, she took my breath away And now I look to the sky for a better day  To the beach shore and scooby snacks I met a fly girl and I cant relax Never had to be on a movie screen Cause shes the leading lady in all my dreams, come on  Wish you on a falling star, wondering where you are Do I ever cross your mind in the warm sunshine? Shes from the City of Angels like Betty Davis, James Dean and Gable Never know what she means to me, I fell for the girl thats on TV  Wish for you on a fallin star, wonderin where you are Do I ever cross your mind in the warm sunshine? Shes from the City of Angels like Betty Davis, James Dean and Gable Never know what she means to me, I fell for the girl thats on TV  On TV, I wishin, I wishin away",2000
SAMANTHA MUMBA - GOTTA TELL YOU LYRICS,"Yeah, yeah, yeah, yeah, yeah  Your love for me came as a waterfall Flowing inside me like never before Your love for me, something I didnt see But baby, I know better now  When you walked in the room that very night A special feeling just burst inside There was only you, nobody else But baby, I know better now  Dont wanna love you if you dont love me Dont wanna need you when you wont need me too Dont wanna tell you this now But it wouldnt be right if I Didnt tell you this tonight  Yeah, yeah, yeah, yeah, yeah  And now youre back inside my house again Im trying deeply to explain Cause baby, I wanna get it on And baby, youre the one for me  And now that I have got you all alone After all this talking on the phone I should be strong, theres nothing wrong Ill tell you this is where you belong, where you belong  Dont wanna love you if you dont love me Dont wanna need you when you wont need me too Dont wanna tell you this now But it wouldnt be right if I Didnt tell you this tonight  Dont wanna love you if you dont love me Dont wanna need you when you wont need me too Dont wanna tell you this now But it wouldnt be right if I Didnt tell you this tonight  There was just something in your eyes That made me realize Now I hear voices deep inside Telling me, telling me its you and I  Dont wanna love you if you dont love me Dont wanna need you when you wont need me too Dont wanna tell you this now But it wouldnt be right if I Didnt tell you this tonight  Dont wanna love you if you dont love me Dont wanna need you when you wont need me too Dont wanna tell you this now But it wouldnt be right if I Didnt tell you this tonight",2000
KEYSHIA COLE - HEAVEN SENT LYRICS,"Sent from heaven Sent from heaven  Now you can wait your whole life wondering When its gonna come or where its been You may have got your heart broken A few times in the past Never last as strong as it used to It dont feel as good as it used to before And all the things you used to say Things you used to do, went right out the door  Ooh, no more will you be the one Thats what you tell everyone around you But you know theyve heard it all before What more can you say? When love wont let you, walk away And you cant help who you love And you find yourself giving it away When you think youre in love, ooh, cause  I wanna be the one who you believe In your heart is sent from, sent from heaven (sent from heaven) Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven (ooh, cause) I wanna be the one who you believe In your heart is sent from, sent from heaven And theres a piece of me who leaves when you gone Because youre sent from, sent from heaven  Now you can wait your whole life tryna change What the fear from what its been You may have put your whole life into a man Loving what you thought that couldve been Notice when you change When you dont feel as good as you used to before And everything you used to say thing you used to do, clear right out the door  Ooh, no more will you be the one Thats what you tell everyone around you But you know theyve heard it all before What more can you say? When love wont let you, walk away And it cant help who it loves And you find yourself giving it away When you think youre in love, cause I wanna be, hey, yeah  I wanna be the one who you believe In your heart is sent from, sent from heaven (oh, sent from heaven, yeah) Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven (I wanna be the one, hey) I wanna be the one who you believe In your heart is sent from, sent from heaven (oh, yeah) Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven  And everybody say I wanna be the one you love I wanna be the one you love (sent from heaven) Everybody say I wanna be the one you trust I wanna be the one you trust (sent from heaven) Everybody say I wanna be the one you need I wanna be the one you need (sent from heaven) Hey, everybody say I wanna be the one who, sent from heaven!  I wanna be the one who you believe In your heart is sent from, sent from heaven (hey, sent from heaven, yeah!) Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven (I wanna be the one, oh!) I wanna be the one who you believe In your heart is sent from, sent from heaven (hey) Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven  I wanna be the one who you believe In your heart is sent from, sent from heaven Theres a piece of me who leaves when you gone Because youre sent from, sent from heaven",2008
CAM'RON - OH BOY(FEAT. JUELZ SANTANA LYRICS,"CAMRON Miscellaneous Oh Boy(feat. Juelz Santana [Intro: Camron]  Just blaze (Oh Baby) oh baby, uh, killa   [Verse 1: Camron]  All the girls see the (Boy) look at his kicks (Boy)  Look at this car (Boy) all I say is (Oh Boy)  Look mami Im no good Im so hood  Clap at your soldiers sober then leave after its over  Killa, Im not your companion or your man standin  Hit me when you wanna get rammed in, Ill be scramblin  With lots of mobsters shop for lobsters  Cops and robbers listen every block is blocka (Blocka!!!)  But she like the way I diddy bop you peeped that  Mink on maury kicks plus chanel ski hat  She want the (Boy) so I give her the (Boy)  Now she screamin out (Boy, Boy, Boy, Boy)  Now she playin with herself Cam dig it out lift her up  Ma its just a fuck girl get it out pick on up  They want the boy Montana with guns with bandanas  Listen to my homeboy Santana   [Verse 2: Juelz Santana]  Yall niggas cant fuck with the (Boy) Im tellin ya (Boy)  Put a shell in ya (Boy) now he bleedin (Oh Boy)  Get him call his (Boy) he weezin he need his (Boy)  He screamin (Boy, Boy, Boy, Boy)  Damn shut up (Boy) hes snitchin (Oh Boy)  This niggas bitchin (Boy) hes twistin (Oh Boy)  If feds was listenin (Boy) damn, whoa, damn....  Im in trouble need bail money, shit  Where the fuck is my (Boy) I got trust for my (Boy)  Thats why I buck for my (Boy) thats my nigga (Oh Boy)  He gone get his (Boy) he got love for his (Boy)  Thats my (Boy, Boy, Boy, Boy)   [Verse 3: Camron]  When he got caught with the (Boy) we went to court for the (Boy)  Just me and my (Boy) and we sayin (Oh Boy)  Be on the block with my (Boy) with the Roc fella (Boy)  When the cops come......squalin!!!!  Yeah this is for the sports cars, Benitas, Jimmys  PJs, old school, eighteenth at the sports bar  Eight or nine on the (Boy) holla at your boy  Killa...holla....listen, its the D-I-P (Boy)  Plus the R-O-C (Boy) youll be D-O-A (Boy)  Your moms will say (Oh Boy)  Shit, aint no stoppin em guns we got alot of em  Matter fact guroos start poppin em  Then slap up his (Boy) clap up his (Boy)  Wrap up his (Boy) get them gats (Oh Boy)  Diplomats are them (Boy) for the girls and the (Boy)  Say (Boy, Boy, Boy, Boy)   [Verse 4: Juelz Santana]  Now when they see Cam and his (Boy) they say damn (Oh Boy)  Santanas that (Boy) that squeeze hammers (Oh Boy)  Canons and bandanas glammers we dont brandish  Blam at your mans canvas then scram with your mans leaded  And Im back with my (Boy)   [Camron]  Until that man is vanished away in the Grand Canyon  These kids are grand standin  niggas demand randsome over them grands scramblin (Boy, Boy, Boy, Boy)  Well fuck it Van Dam em Cam a blam blam em  Call up his (Boy) Im down south tannin  Mami I got the remedy Tommys I bet the enemy  Hire me somebody but now my body your feelin like fanicky  Killa and Coppa we chill in Morocco for reela  We got what you chill it though and fill with them hollas, huh  Its the (Boy) I said its the (Boy)  Im the (Boy, Boy, Boy, Boy) Killa....",2002
LIL WAYNE - A MILLI LYRICS,"Young Money Ya digg Yeah, Mack Im going in  A millionaire Im a Young Money millionaire tougher than Nigerian hair My criteria compared to your career just isnt fair Im a venereal disease like a menstrual bleed Through the pencil and leak the sheet of the tablet in my mind Cause I dont write shit cause I aint got time Cause my seconds, minutes, hours go to the al mighty dollar And the al mighty power of that chit cha cha chopper Sister, Brother, Son, Daughter, Father motherfuck a copper Got the Maserati dancing on the bridge pussy poppin Tell the coppers… hahahaha you cant catch ‘em, you cant stop ‘em I go by them goon rules if you cant beat ‘em then you pop ‘em You cant man ‘em then you mop ‘em You cant stand ‘em then you drop ‘em You pop ‘em cause we pop ‘em like Orville Redenbacher  Mutherfucker Im ill  Yeah  A million here, a million there Sicilian bitch with long hair With coke in her derier Like smoking the thinnest air I open the Lamborghini Hoping them crackers see me like look at that bastard Weezy Hes a beast, hes a dog, hes a mutherfuking problem Ok your a goon but whats a goon to a goblin? Nothing, nothing you aint scaring nothing On some faggot bullshit call ‘em Dennis Rodman Call me what you want bitch call me on my Sidekick Never answer when its private damn I hate a shy bitch Dont you hate a shy bitch yeah I hate a shy bitch She aint shy no more, she changed her name to my bitch ahaha Yeah nigga thats my bitch so when she ask for the money when you through dont be surprised bitch And it aint tricking if you got it But you like a bitch with no ass you aint got shit Mutherfuker Im ill, not sick And Im ok, but my watch sick Yeah my drop sick  Yeah my glock sick And my knot thick  Im it  Mutherfuker Im ill Yeah, see…  They say Im rapping like BIG, Jay and 2Pac Andre 3000 where is Erika Baduh at Who that? Who that said they gon beat Lil Wayne My name aint Bic but I keep that flame man Who that one that do that boy ya knew that you done swallow And I be the shit now you got loose bowels I dont owe you like two vowels But I would like for you to pay me by the hour And Id rather be pushing flowers Then to be in the Pen sharing showers Tony told us this world was ours And the bible told us every girl was sour Dont play in her garden and dont smell her flower Call me Mr. Carter or Mr. Lawn Mower Boy I got so many bitches like Im Mike Lowry Even Gwen Stefani said she couldnt doubt me Mutherfuker I say life aint shit without me Chrome lips poking out the Coupe like its pouting I do what I do and you do what you can do about it Bitch I can turn a crack rock into a mountain Damn that Dont you compare me cause there aint nobody near me They dont see but they hear me They dont feel me, but they fear me Im illy C3, 3 Peat",2008
